 # From ice3g_gro.dat - ICE Sheet for Greenland
 # Created by GG on may, 5, 2011
 # id, latitude (deg), longitude (deg), half-amplitude of the disc element (m),
 # arbitrary value of disk thickness (m), disk thickness after loosing mass.
 # The variation in thickness was calculated using an arbitrary mass lost = 100GT
 #
 #
 #
 #
 # --------------------------------------------------------------------------------
  61   313.0000    77.7420          0.5990       100.0000000000        99.9536895752
  62   318.0000    77.7420          0.5990       100.0000000000        99.9536895752
  63   323.0000    77.7420          0.5990       100.0000000000        99.9536895752
  64   328.0000    77.7420          0.5990       100.0000000000        99.9536895752
  65   333.0000    77.7420          0.5990       100.0000000000        99.9536895752
  66   338.0000    77.7420          0.5990       100.0000000000        99.9536895752
  67   288.0000    76.6340          0.6520       100.0000000000        99.9536895752
  68   293.0000    76.6340          0.6520       100.0000000000        99.9536895752
  69   298.0000    76.6340          0.6520       100.0000000000        99.9536895752
  70   303.0000    76.6340          0.6520       100.0000000000        99.9536895752
  71   308.0000    76.6340          0.6520       100.0000000000        99.9536895752
  72   313.0000    76.6340          0.6520       100.0000000000        99.9536895752
  73   318.0000    76.6340          0.6520       100.0000000000        99.9536895752
  74   323.0000    76.6340          0.6520       100.0000000000        99.9536895752
  75   328.0000    76.6340          0.6520       100.0000000000        99.9536895752
  76   333.0000    76.6340          0.6520       100.0000000000        99.9536895752
  77   338.0000    76.6340          0.6520       100.0000000000        99.9536895752
  78   305.0000    75.4270          0.7100       100.0000000000        99.9536895752
  79   310.0000    75.4270          0.7100       100.0000000000        99.9536895752
  80   315.0000    75.4270          0.7100       100.0000000000        99.9536895752
  81   320.0000    75.4270          0.7100       100.0000000000        99.9536895752
  82   325.0000    75.4270          0.7100       100.0000000000        99.9536895752
  83   330.0000    75.4270          0.7100       100.0000000000        99.9536895752
  84   335.0000    75.4270          0.7100       100.0000000000        99.9536895752
  85   340.0000    75.4270          0.7100       100.0000000000        99.9536895752
  86   305.0000    74.1130          0.7720       100.0000000000        99.9536895752
  87   310.0000    74.1130          0.7720       100.0000000000        99.9536895752
  88   315.0000    74.1130          0.7720       100.0000000000        99.9536895752
  89   320.0000    74.1130          0.7720       100.0000000000        99.9536895752
  90   325.0000    74.1130          0.7720       100.0000000000        99.9536895752
  91   330.0000    74.1130          0.7720       100.0000000000        99.9536895752
  92   335.0000    74.1130          0.7720       100.0000000000        99.9536895752
  93   340.0000    74.1130          0.7720       100.0000000000        99.9536895752
  94   305.0000    72.6850          0.8400       100.0000000000        99.9536895752
  95   310.0000    72.6850          0.8400       100.0000000000        99.9536895752
  96   315.0000    72.6850          0.8400       100.0000000000        99.9536895752
  97   320.0000    72.6850          0.8400       100.0000000000        99.9536895752
  98   325.0000    72.6850          0.8400       100.0000000000        99.9536895752
  99   330.0000    72.6850          0.8400       100.0000000000        99.9536895752
 100   335.0000    72.6850          0.8400       100.0000000000        99.9536895752
 101   310.0000    71.1320          0.9120       100.0000000000        99.9536895752
 102   315.0000    71.1320          0.9120       100.0000000000        99.9536895752
 103   320.0000    71.1320          0.9120       100.0000000000        99.9536895752
 104   325.0000    71.1320          0.9120       100.0000000000        99.9536895752
 105   330.0000    71.1320          0.9120       100.0000000000        99.9536895752
 106   335.0000    71.1320          0.9120       100.0000000000        99.9536895752
 107   308.0000    69.4460          0.9900       100.0000000000        99.9536895752
 108   313.0000    69.4460          0.9900       100.0000000000        99.9536895752
 109   318.0000    69.4460          0.9900       100.0000000000        99.9536895752
 110   323.0000    69.4460          0.9900       100.0000000000        99.9536895752
 111   328.0000    69.4460          0.9900       100.0000000000        99.9536895752
 112   333.0000    69.4460          0.9900       100.0000000000        99.9536895752
 113   310.0000    67.6160          1.0740       100.0000000000        99.9536895752
 114   315.0000    67.6160          1.0740       100.0000000000        99.9536895752
 115   320.0000    67.6160          1.0740       100.0000000000        99.9536895752
 116   325.0000    67.6160          1.0740       100.0000000000        99.9536895752
 117   309.0000    65.6330          1.1640       100.0000000000        99.9536895752
 118   314.0000    65.6330          1.1640       100.0000000000        99.9536895752
 119   319.0000    65.6330          1.1640       100.0000000000        99.9536895752
 120   319.0000    83.2000          0.1800       100.0000000000        99.9536895752
 121   322.5000    66.0000          0.8500       100.0000000000        99.9536895752
 122   312.0000    63.4850          1.2590       100.0000000000        99.9536895752
 123   317.0000    63.4850          1.2590       100.0000000000        99.9536895752
 124   311.0000    61.7000          0.8500       100.0000000000        99.9536895752
 125   315.0000    61.1630          1.3610       100.0000000000        99.9536895752
